Categoria;Marca;Modelo;Versão;Motor;Tipo de Propulsão;Transmissão;Ar Condicionado;Direção Assistida;Combustível;Poluentes(NMOG+NOx [mg/km]);Poluentes(CO [mg/km]);Poluentes(CHO [mg/km]);Redução Relativa ao Limite;Gás Efeito Estufa (Etanol [CO2 fóssil] [g/km]);Gás Efeito Estufa (Gasolina ou Diesel [CO2 fóssil] [g/km]);Gás Efeito Estufa (VEHP [CO2 fóssil] [g/km]);Km - (Etanol[Cidade][km/l]);Km - (Etanol[Estrada][km/l]);Km - (Gasolina ou Diesel[Cidade][km/l]);Km - (Gasolina ou Diesel[Estrada][km/l]);Km - (Elétrico quando VE ou VEHP [Cidade][km/le]);Km - (Elétrico quando VE ou VEHP [Estrada][km/le]);Consumo Energético;Autonomia modo Elétrico;Classificação PBE (Comparação Relativa);Classificação PBE (Absoluta na Categoria);Selo CONPET de Eficiência Energética;
ForadeEstradaGrande;CHEVROLET;TRAILBLAZER;LTD4A(MY25);2.8-16V;Combustão;A-8;S;E;D;202;26;ND;B;\;199;\;\;\;9,2;11,2;\;\;2,70;\;C;E;-;
ForadeEstradaGrande;FORD;Bronco Sport;Wildtrak;2.0-16V;Combustão;A-8;S;E;G;29;407;1;B;\;145;\;\;\;8,6;10,5;\;\;2,36;\;B;D;-;
ForadeEstradaGrande;JEEP;GCHEROKEE;4XE;2.0-16VT;Plug-in;A-8;S;E;G;9;209;0;A;\;158;57;\;\;8,3;9,1;18,7;19,4;1,07;29;A;B;SIM;
ForadeEstradaGrande;JEEP;COMPASS;TRAILHAWKTD;2.0T;Combustão;A-9;S;E;D;46;24;ND;A;\;171;\;\;\;10,5;13,3;\;\;2,31;\;B;D;-;
ForadeEstradaGrande;JEEP;COMPASS;LIMITED TD;2.0T;Combustão;A-9;S;E;D;66;20;ND;A;\;168;\;\;\;10,6;13,6;\;\;2,27;\;A;D;-;
ForadeEstradaGrande;JEEP;COMPASS;LONGITUDETD;2.0T;Combustão;A-9;S;E;D;66;20;ND;A;\;168;\;\;\;10,6;13,6;\;\;2,27;\;A;D;-;
ForadeEstradaGrande;JEEP;COMPASS;SPORTTD;2.0T;Combustão;A-9;S;E;D;66;20;ND;A;\;168;\;\;\;10,6;13,6;\;\;2,27;\;A;D;-;
ForadeEstradaGrande;JEEP;COMMANDER;OVERLAND TD380;2.0T;Combustão;A-9;S;E;D;60;18;ND;A;\;175;\;\;\;10,2;13,2;\;\;2,37;\;B;D;-;
ForadeEstradaGrande;JEEP;COMMANDER;LIMITED TD380;2.0T;Combustão;A-9;S;E;D;60;18;ND;A;\;175;\;\;\;10,2;13,2;\;\;2,37;\;B;D;-;
ForadeEstradaGrande;JEEP;WRANGLER;UNLIMITED SAHARA;2.0-16VT;Combustão;A-8;S;E-H;G;27;151;1;A;\;165;\;\;\;7,9;8,8;\;\;2,67;\;C;E;-;
ForadeEstradaGrande;JEEP;WRANGLER;UNLIMITED RUBICON;2.0-16VT;Combustão;A-8;S;E-H;G;24;205;1;A;\;176;\;\;\;7,5;8,2;\;\;2,86;\;D;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;D350;3.0-24V;Híbrido;A-8;S;E;D;33;58;ND;A;\;194;\;\;\;9,5;11,3;\;\;2,63;\;C;D;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;D350AB;3.0-24V;Híbrido;A-8;S;E;D;33;58;ND;A;\;194;\;\;\;9,5;11,3;\;\;2,63;\;C;D;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;D350HSE;3.0-24V;Híbrido;A-8;S;E;D;33;58;ND;A;\;194;\;\;\;9,5;11,3;\;\;2,63;\;C;D;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;D350LE;3.0-24V;Híbrido;A-8;S;E;D;33;58;ND;A;\;194;\;\;\;9,5;11,3;\;\;2,63;\;C;D;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;D350SE;3.0-24V;Híbrido;A-8;S;E;D;33;58;ND;A;\;194;\;\;\;9,5;11,3;\;\;2,63;\;C;D;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;D350SV;3.0-24V;Híbrido;A-8;S;E;D;33;58;ND;A;\;194;\;\;\;9,5;11,3;\;\;2,63;\;C;D;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350AB;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350HSED;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350LE;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350S;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350SD;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350SE;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;D350SED;3.0-24V;Híbrido;A-8;S;E;D;82;22;ND;A;\;199;\;\;\;9,1;11,6;\;\;2,69;\;C;E;-;
ForadeEstradaGrande;LANDROVER;RANGEROVER;PHEVSTD;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;B;SIM;
ForadeEstradaGrande;LANDROVER;RANGEROVER;PHEVSE;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;B;SIM;
ForadeEstradaGrande;LANDROVER;RANGEROVER;PHEVHSE;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;B;SIM;
ForadeEstradaGrande;LANDROVER;RANGEROVER;PHEVAB;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;B;SIM;
ForadeEstradaGrande;LANDROVER;RANGEROVER;PHEVSV;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;B;SIM;
ForadeEstradaGrande;LANDROVER;RANGEROVER;PHEVLE;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;B;SIM;
ForadeEstradaGrande;LANDROVER;EVOQUE;P250FF HSED;2.0-16V;Combustão;A-9;S;E;F;12;361;3;A;0;151;\;5,4;7,1;8,2;10,4;\;\;2,49;\;B;D;-;
ForadeEstradaGrande;LANDROVER;EVOQUE;P250FF S;2.0-16V;Combustão;A-9;S;E;F;12;361;3;A;0;151;\;5,4;7,1;8,2;10,4;\;\;2,49;\;B;D;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;P250FF SED7L;2.0-16V;Combustão;A-9;S;E;F;13;338;4;A;0;181;\;4,9;6,2;7,0;8,6;\;\;2,90;\;D;E;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;P250FF S;2.0-16V;Combustão;A-9;S;E;F;13;338;4;A;0;181;\;4,9;6,2;7,0;8,6;\;\;2,90;\;D;E;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;P250FF S7L;2.0-16V;Combustão;A-9;S;E;F;13;338;4;A;0;181;\;4,9;6,2;7,0;8,6;\;\;2,90;\;D;E;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;P250FF SED;2.0-16V;Combustão;A-9;S;E;F;13;338;4;A;0;181;\;4,9;6,2;7,0;8,6;\;\;2,90;\;D;E;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;D200S;2.0-16V;Híbrido;A-9;S;E;D;25;32;ND;A;\;170;\;\;\;10,7;12,9;\;\;2,30;\;B;D;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;D200SED;2.0-16V;Híbrido;A-9;S;E;D;25;32;ND;A;\;170;\;\;\;10,7;12,9;\;\;2,30;\;B;D;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;D200SED 7L;2.0-16V;Híbrido;A-9;S;E;D;25;32;ND;A;\;170;\;\;\;10,7;12,9;\;\;2,30;\;B;D;-;
ForadeEstradaGrande;LANDROVER;DISCOVERYSPORT;D200S7L;2.0-16V;Híbrido;A-9;S;E;D;25;32;ND;A;\;170;\;\;\;10,7;12,9;\;\;2,30;\;B;D;-;
ForadeEstradaGrande;LANDROVER;VELAR;P340;3.0-24V;Híbrido;A-8;S;E;G;13;375;0;A;\;159;\;\;\;7,8;9,9;\;\;2,59;\;C;D;-;
ForadeEstradaGrande;LANDROVER;VELAR;P340SE;3.0-24V;Híbrido;A-8;S;E;G;13;375;0;A;\;159;\;\;\;7,8;9,9;\;\;2,59;\;C;D;-;
ForadeEstradaGrande;LANDROVER;VELAR;P340SERDYN;3.0-24V;Híbrido;A-8;S;E;G;13;375;0;A;\;159;\;\;\;7,8;9,9;\;\;2,59;\;C;D;-;
ForadeEstradaGrande;LANDROVER;VELAR;P340HSERDYN;3.0-24V;Híbrido;A-8;S;E;G;13;375;0;A;\;159;\;\;\;7,8;9,9;\;\;2,59;\;C;D;-;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVSERDYN;2.0-16V;Plug-in;A-8;S;E;G;13;66;0;A;\;164;51;\;\;7,9;9,0;19,7;21,2;1,00;38;A;B;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVHSERDYN;2.0-16V;Plug-in;A-8;S;E;G;13;66;0;A;\;164;51;\;\;7,9;9,0;19,7;21,2;1,00;38;A;B;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVS;2.0-16V;Plug-in;A-8;S;E;G;13;66;0;A;\;164;51;\;\;7,9;9,0;19,7;21,2;1,00;38;A;B;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVSEDYN;2.0-16V;Plug-in;A-8;S;E;G;13;66;0;A;\;164;51;\;\;7,9;9,0;19,7;21,2;1,00;38;A;B;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVHSEDYN;2.0-16V;Plug-in;A-8;S;E;G;13;66;0;A;\;164;51;\;\;7,9;9,0;19,7;21,2;1,00;38;A;B;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVS;2.0-16V;Plug-in;A-8;S;E;G;10;69;1;A;\;164;47;\;\;7,8;9,0;20,3;23,3;0,94;39;A;A;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVSEDYN;2.0-16V;Plug-in;A-8;S;E;G;10;69;1;A;\;164;47;\;\;7,8;9,0;20,3;23,3;0,94;39;A;A;SIM;
ForadeEstradaGrande;LANDROVER;VELAR;PHEVHSEDYN;2.0-16V;Plug-in;A-8;S;E;G;10;69;1;A;\;164;47;\;\;7,8;9,0;20,3;23,3;0,94;39;A;A;SIM;
ForadeEstradaGrande;LANDROVER;DISCOVERY;D300LE;3.0-24V;Híbrido;A-8;S;E;D;25;43;ND;A;\;193;\;\;\;9,5;11,4;\;\;2,62;\;C;D;-;
ForadeEstradaGrande;LANDROVER;DISCOVERY;D300HSED;3.0-24V;Híbrido;A-8;S;E;D;25;43;ND;A;\;193;\;\;\;9,5;11,4;\;\;2,62;\;C;D;-;
ForadeEstradaGrande;LANDROVER;DEFENDER 90;-;3.0-24V;Híbrido;A-8;S;E;D;23;52;ND;A;\;203;\;\;\;9,2;10,8;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 90;S;3.0-24V;Híbrido;A-8;S;E;D;23;52;ND;A;\;203;\;\;\;9,2;10,8;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 90;SE;3.0-24V;Híbrido;A-8;S;E;D;23;52;ND;A;\;203;\;\;\;9,2;10,8;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 90;HSE;3.0-24V;Híbrido;A-8;S;E;D;23;52;ND;A;\;203;\;\;\;9,2;10,8;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 90;SEXD;3.0-24V;Híbrido;A-8;S;E;D;23;52;ND;A;\;203;\;\;\;9,2;10,8;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 90;HSEXD;3.0-24V;Híbrido;A-8;S;E;D;23;52;ND;A;\;203;\;\;\;9,2;10,8;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;-;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;SE;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;SE7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;SEXD;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;SEXD7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;HSE;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;HSE7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;HSEXD;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;HSEXD 7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;X;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;X7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;LE75TH;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;SXD;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;SXD7L;3.0-24V;Híbrido;A-8;S;E;D;29;78;ND;A;\;189;\;\;\;9,9;11,4;\;\;2,56;\;B;;D;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;S;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;SE;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;HSE;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;SXD;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;SEXD;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;HSEXD;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;X;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;LE;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 130;OB;3.0-24V;Híbrido;A-8;S;E;D;46;67;ND;A;\;201;\;\;\;9,5;10,3;\;\;2,73;\;C;;E;-
ForadeEstradaGrande;LANDROVER;DEFENDER 110;PHEVHSEXD;2.0-16V;Plug-in;A-8;S;E;G;14;42;0;A;\;175;62;\;\;7,7;7,9;16,9;27,5;0,99;33;A;;B;SIM
ForadeEstradaGrande;LANDROVER;DEFENDER 110;PHEVX;2.0-16V;Plug-in;A-8;S;E;G;14;42;0;A;\;175;62;\;\;7,7;7,9;16,9;27,5;0,99;33;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVS;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVSD;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVSE;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVSED;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVHSED;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVAB;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;LANDROVER;RANGEROVER SPORT;PHEVLE;3.0-24V;Plug-in;A-8;S;E;G;11;29;1;A;\;186;23;\;\;6,8;8,3;17,7;18,2;1,13;69;A;;B;SIM
ForadeEstradaGrande;Mercedes-Benz;AMGG634M;;4.0-32V;Combustão;A-9;S;E;G;12;243;2;A;\;246;\;\;\;5,2;6,2;\;\;4,02;\;E;;E;-
ForadeEstradaGrande;Mercedes-Benz;AMGG634M;GRD;4.0-32V;Combustão;A-9;S;E;G;12;243;2;A;\;246;\;\;\;5,2;6,2;\;\;4,02;\;E;;E;-
ForadeEstradaGrande;Mercedes-Benz;G580EQ;;Elétrico;Elétrico;A-1;S;E;E;ND;ND;ND;A;\;-;\;\;\;\;\;25,8;20,6;0,88;369;A;;A;-
ForadeEstradaGrande;Mitsubishi;Pajero Sport;HPE;2.4-16V;Combustão;A-8;S;H;D;264;19;ND;B;\;205;\;\;\;8,9;11,4;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;Mitsubishi;Pajero Sport;HPE-S;2.4-16V;Combustão;A-8;S;H;D;264;19;ND;B;\;205;\;\;\;8,9;11,4;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;Mitsubishi;Pajero Sport;LEGEND;2.4-16V;Combustão;A-8;S;H;D;264;19;ND;B;\;205;\;\;\;8,9;11,4;\;\;2,75;\;C;;E;-
ForadeEstradaGrande;TOYOTA;SW4DIESEL 4X4;SRX;2.8-16V;Combustão;A-6;S;H;D;189;16;ND;B;\;191;\;\;\;9,8;11,2;\;\;2,59;\;C;;D;-
ForadeEstradaGrande;TOYOTA;SW4DIESEL 4X4;DIAMOND;2.8-16V;Combustão;A-6;S;H;D;189;16;ND;B;\;191;\;\;\;9,8;11,2;\;\;2,59;\;C;;D;-
ForadeEstradaGrande;TOYOTA;SW4DIESEL 4X4;GRS;2.8-16V;Combustão;A-6;S;H;D;189;16;ND;B;\;191;\;\;\;9,8;11,2;\;\;2,59;\;C;;D;-
ForadeEstradaGrande;TOYOTA;SW4DIESEL 4X4;GRSPowerUp;2.8-16V;Combustão;A-6;S;H;D;173;17;ND;A;\;194;\;\;\;9,7;11,0;\;\;2,63;\;C;;D;-
ForadeEstradaGrande;TOYOTA;SW4DIESEL 4X4;SRXPlatinum;2.8-16V;Combustão;A-6;S;H;D;166;16;ND;A;\;191;\;\;\;9,8;11,2;\;\;2,59;\;C;;D;-
Minivan;CHEVROLET;SPIN;1.8LATACT7;1.8L-8V;Combustão;A-6;S;E;F;33;351;2;B;0;125;\;6,9;8,6;9,8;12,3;\;\;2,02;\;C;C;-;
Minivan;CHEVROLET;SPIN;1.8LATLT7;1.8L-8V;Combustão;A-6;S;E;F;33;351;2;B;0;125;\;6,9;8,6;9,8;12,3;\;\;2,02;\;C;C;-;
Minivan;CHEVROLET;SPIN;1.8LATPREMIER;1.8L-8V;Combustão;A-6;S;E;F;33;351;2;B;0;125;\;6,9;8,6;9,8;12,3;\;\;2,02;\;C;C;-;
Minivan;CHEVROLET;SPIN;18LMTPREMIER;1.8L-8V;Combustão;M-6;S;E;F;52;411;2;B;0;115;\;7,5;8,9;10,8;12,8;\;\;1,87;\;B;C;-;
Minivan;CHEVROLET;SPIN;1.8LATLTZ (MY25);1.8L-8V;Combustão;A-6;S;E;F;35;439;3;B;0;115;\;7,4;9,3;10,5;13,4;\;\;1,87;\;B;C;-;
Minivan;CHEVROLET;SPIN;1.8LATPREMIER (MY25);1.8L-8V;Combustão;A-6;S;E;F;35;439;3;B;0;115;\;7,4;9,3;10,5;13,4;\;\;1,87;\;B;C;-;
Minivan;KIA;CARNIVAL;3.5EX;3.5-24V;Combustão;A-8;S;E;G;30;500;2;B;\;167;\;\;\;7,3;9,9;\;\;2,71;\;E;E;-;
Minivan;KIA;CARNIVAL;3.5LX;3.5-24V;Combustão;A-8;S;E;G;30;500;2;B;\;167;\;\;\;7,3;9,9;\;\;2,71;\;E;E;-;
Minivan;KIA;CARNIVAL;3.5SX;3.5-24V;Combustão;A-8;S;E;G;30;500;2;B;\;167;\;\;\;7,3;9,9;\;\;2,71;\;E;E;-;
Comercial;BYD;ET3;---;Elétrico;Elétrico;N.A.;S;E;E;0;0;0;A;\;0;\;\;\;\;\;30,7;26,3;0,71;170;A;A;-;
Comercial;CITROEN;JUMPY;CARGO;1.5T;Combustão;M-6;S;E-H;D;24;35;ND;A;\;161;\;\;\;12,4;11,9;\;\;2,17;\;A;D;-;
Comercial;CITROEN;E-JUMPY;CARGO;Elétrico;Elétrico;A-1;S;E-H;E;ND;ND;ND;A;\;0;\;\;\;\;\;34,4;24,6;0,70;289;A;A;-;
Comercial;CITROEN;JUMPER;VITRE;2.2T;Combustão;M-6;S;H;D;16;18;ND;A;\;201;\;\;\;10,0;9,8;\;\;2,71;\;B;E;-;
Comercial;CITROEN;JUMPER;MB16;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;CITROEN;JUMPER;MB17;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;CITROEN;JUMPER;MB19;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;CITROEN;JUMPER;MB20;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;CITROEN;JUMPER;CARGOL2;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;CITROEN;JUMPER;CARGOPK;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;CITROEN;JUMPER;FURGPK;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;FIAT;DUCATO;MAXICARGO;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;FIAT;DUCATO;CARGO;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;FIAT;DUCATO;MULTI 13M;2.2T;Combustão;M-6;S;H;D;16;18;ND;A;\;201;\;\;\;10,0;9,8;\;\;2,71;\;B;E;-;
Comercial;FIAT;DUCATO;MBEXEC-17;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;FIAT;DUCATO;MBCOMF-19;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;FIAT;FIORINO;ENDURANCE;1.4-8V;Combustão;M-5;S;H;F;46;240;2;B;0;110;\;8,1;8,4;11,7;12,4;\;\;1,81;\;A;C;-;
Comercial;FIAT;E-SCUDO;CARGO;Elétrico;Elétrico;A-1;S;E-H;E;ND;ND;ND;A;\;-;\;\;\;\;\;34,4;24,6;0,70;289;A;A;-;
Comercial;FIAT;SCUDO;CARGOTD;1.5T;Combustão;M-6;S;E-H;D;24;35;ND;A;\;161;\;\;\;12,4;11,9;\;\;2,17;\;A;D;-;
Comercial;FIAT;SCUDO;MULTI TD;1.5T;Combustão;M-6;S;E-H;D;24;35;ND;A;\;161;\;\;\;12,4;11,9;\;\;2,17;\;A;D;-;
Comercial;FORD;Transit;350F;2.0-16V;Combustão;M-6;S;E;D;85;92;ND;A;\;205;\;\;\;10,0;9,2;\;\;2,79;\;B;E;-;
Comercial;FORD;Transit;350FL;2.0-16V;Combustão;M-6;S;E;D;85;92;ND;A;\;205;\;\;\;10,0;9,2;\;\;2,79;\;B;E;-;
Comercial;HYUNDAI;HR;HDB4WD;2,5T16V;Combustão;M-6;S;H;D;38;35;ND;A;\;111;\;\;\;10,2;8,9;\;\;2,80;\;B;E;-;
